iteration,requests_count,nodes_count,time_limit,dfs_backtrack,dfs_normal,ratio
18072,20,12,24,19,18,1.0555555555555556
18073,14,3,12,10,10,1.0
18074,3,9,12,3,3,1.0
18075,18,13,16,13,11,1.1818181818181819
18076,18,10,12,11,10,1.1
18077,12,10,12,10,9,1.1111111111111112
18078,13,4,26,13,13,1.0
18079,24,14,24,19,18,1.0555555555555556
18080,2,3,19,2,2,1.0
18081,18,6,12,12,12,1.0
18082,22,12,14,14,13,1.0769230769230769
18083,8,9,11,8,7,1.1428571428571428
18084,13,4,21,13,13,1.0
18085,11,6,25,11,11,1.0
18086,1,15,25,1,1,1.0
18087,14,10,10,9,8,1.125
18088,26,2,11,10,10,1.0
18089,8,8,26,8,8,1.0
18090,8,2,22,8,8,1.0
18091,2,3,23,2,2,1.0
18092,15,2,12,12,11,1.0909090909090908
18093,14,3,21,14,14,1.0
18094,22,8,15,15,14,1.0714285714285714
18095,18,15,18,15,14,1.0714285714285714
18096,4,3,16,4,4,1.0
18097,4,7,12,4,4,1.0
18098,25,6,10,10,10,1.0
18099,10,15,24,10,10,1.0
18100,18,8,19,17,17,1.0
18101,21,10,14,12,11,1.0909090909090908
18102,13,15,12,9,7,1.2857142857142858
18103,10,11,26,10,10,1.0
18104,11,4,16,11,10,1.1
18105,14,8,15,12,11,1.0909090909090908
18106,11,4,24,11,11,1.0
18107,25,10,22,20,18,1.1111111111111112
18108,4,15,17,4,4,1.0
18109,16,13,23,15,14,1.0714285714285714
18110,22,6,24,20,19,1.0526315789473684
18111,10,10,15,10,9,1.1111111111111112
18112,13,2,20,13,13,1.0
18113,25,5,13,13,12,1.0833333333333333
18114,21,10,26,17,17,1.0
18115,20,11,15,13,12,1.0833333333333333
18116,17,4,23,15,15,1.0
18117,26,12,17,17,15,1.1333333333333333
18118,11,12,20,11,11,1.0
18119,9,3,17,9,9,1.0
18120,1,7,25,1,1,1.0
18121,25,8,23,22,21,1.0476190476190477
18122,18,8,19,17,17,1.0
18123,10,10,23,10,10,1.0
18124,20,15,16,13,13,1.0
18125,22,4,21,19,17,1.1176470588235294
18126,10,9,13,10,10,1.0
18127,8,13,20,8,8,1.0
18128,20,14,15,13,12,1.0833333333333333
18129,17,11,14,11,10,1.1
18130,3,9,17,3,3,1.0
18131,6,15,19,6,6,1.0
18132,21,9,10,10,9,1.1111111111111112
18133,11,4,10,6,6,1.0
18134,4,9,23,4,4,1.0
18135,18,9,12,9,7,1.2857142857142858
18136,20,8,22,19,19,1.0
18137,1,15,18,1,1,1.0
18138,21,8,19,16,16,1.0
18139,25,15,23,19,17,1.1176470588235294
18140,2,7,24,2,2,1.0
18141,14,11,25,14,14,1.0
18142,19,11,10,10,10,1.0
18143,20,11,18,15,13,1.1538461538461537
18144,8,12,17,8,8,1.0
18145,14,8,14,12,10,1.2
18146,1,7,23,1,1,1.0
18147,2,4,26,2,2,1.0
18148,4,7,14,4,4,1.0
18149,1,8,12,1,1,1.0
18150,17,13,11,10,9,1.1111111111111112
18151,22,10,13,13,12,1.0833333333333333
18152,5,2,19,5,5,1.0
18153,8,8,11,8,8,1.0
18154,26,13,24,21,20,1.05
18155,7,15,11,7,6,1.1666666666666667
18156,16,6,10,9,9,1.0
18157,22,2,21,19,18,1.0555555555555556
18158,23,2,15,14,12,1.1666666666666667
18159,20,10,24,19,18,1.0555555555555556
18160,20,14,23,19,17,1.1176470588235294
18161,8,11,11,7,7,1.0
18162,12,9,22,12,12,1.0
18163,6,6,21,6,6,1.0
18164,4,14,23,4,4,1.0
18165,25,8,20,19,18,1.0555555555555556
18166,20,11,15,14,13,1.0769230769230769
18167,18,7,13,12,12,1.0
18168,8,14,21,8,8,1.0
18169,8,6,16,8,8,1.0
18170,3,11,17,3,3,1.0
18171,5,12,18,5,5,1.0
18172,22,2,22,18,17,1.0588235294117647
18173,1,9,13,1,1,1.0
18174,6,5,23,6,6,1.0
18175,17,15,18,14,13,1.0769230769230769
18176,25,14,23,19,17,1.1176470588235294
18177,14,10,17,12,12,1.0
18178,2,15,15,2,2,1.0
18179,2,12,12,2,2,1.0
18180,9,6,24,9,9,1.0
18181,22,15,26,21,18,1.1666666666666667
18182,20,2,20,17,17,1.0
18183,15,7,16,14,13,1.0769230769230769
18184,22,4,20,18,17,1.0588235294117647
18185,8,13,15,8,8,1.0
18186,11,5,11,10,9,1.1111111111111112
18187,10,12,18,10,10,1.0
18188,6,2,14,6,6,1.0
18189,1,3,22,1,1,1.0
18190,12,3,17,12,12,1.0
18191,2,5,17,2,2,1.0
18192,7,15,10,5,5,1.0
18193,24,7,21,18,17,1.0588235294117647
18194,16,6,22,16,16,1.0
18195,22,11,17,15,14,1.0714285714285714
18196,16,14,22,16,15,1.0666666666666667
18197,24,7,16,15,13,1.1538461538461537
18198,17,4,15,13,11,1.1818181818181819
18199,26,13,16,15,14,1.0714285714285714
18200,5,10,10,5,5,1.0
18201,12,10,22,12,12,1.0
18202,24,12,18,17,16,1.0625
18203,18,10,24,18,18,1.0
18204,12,6,12,10,9,1.1111111111111112
18205,8,5,21,8,8,1.0
18206,9,13,25,9,9,1.0
18207,10,7,21,10,10,1.0
18208,8,5,10,8,7,1.1428571428571428
18209,18,6,23,18,18,1.0
18210,4,9,17,4,4,1.0
18211,6,2,22,6,6,1.0
18212,4,12,15,4,4,1.0
18213,16,6,21,16,16,1.0
18214,13,9,21,13,13,1.0
18215,5,3,18,5,5,1.0
18216,7,14,21,7,7,1.0
18217,1,11,17,1,1,1.0
18218,13,15,22,13,13,1.0
18219,6,13,17,6,6,1.0
18220,14,6,18,12,12,1.0
18221,15,15,25,15,15,1.0
18222,22,11,18,17,16,1.0625
18223,1,2,14,1,1,1.0
18224,11,10,26,11,11,1.0
18225,13,10,18,12,11,1.0909090909090908
18226,16,4,22,16,16,1.0
18227,18,5,19,17,16,1.0625
18228,17,15,26,17,17,1.0
18229,17,15,15,12,11,1.0909090909090908
18230,10,15,14,9,9,1.0
18231,1,13,10,1,1,1.0
18232,9,11,24,9,9,1.0
18233,10,13,12,9,9,1.0
18234,21,7,10,10,10,1.0
18235,19,4,11,11,10,1.1
18236,22,6,11,11,11,1.0
18237,24,15,21,18,16,1.125
18238,8,2,17,8,8,1.0
18239,15,9,10,10,9,1.1111111111111112
18240,6,2,14,6,6,1.0
18241,20,15,10,8,6,1.3333333333333333
18242,1,13,15,1,1,1.0
18243,19,3,25,19,19,1.0
18244,4,5,26,4,4,1.0
18245,10,13,18,10,10,1.0
18246,7,5,26,7,7,1.0
18247,4,3,18,4,4,1.0
18248,10,2,16,10,10,1.0
18249,16,11,12,12,11,1.0909090909090908
18250,16,14,10,9,9,1.0
18251,20,4,24,18,17,1.0588235294117647
18252,7,3,26,7,7,1.0
18253,19,10,12,11,10,1.1
18254,6,13,12,6,6,1.0
18255,22,12,13,12,10,1.2
18256,3,12,10,3,3,1.0
18257,14,12,17,12,12,1.0
18258,9,5,19,9,9,1.0
18259,3,10,14,3,3,1.0
18260,4,8,21,4,4,1.0
18261,16,10,19,15,14,1.0714285714285714
18262,6,8,22,6,6,1.0
18263,20,5,25,19,18,1.0555555555555556
18264,12,5,10,10,10,1.0
18265,11,5,24,11,11,1.0
18266,21,8,12,11,11,1.0
18267,9,3,25,9,9,1.0
18268,4,3,17,4,4,1.0
18269,21,5,17,16,14,1.1428571428571428
18270,2,14,12,2,2,1.0
18271,15,13,11,9,8,1.125
18272,8,2,18,8,8,1.0
18273,4,13,22,4,4,1.0
18274,11,9,11,10,9,1.1111111111111112
18275,1,13,23,1,1,1.0
18276,14,15,13,10,9,1.1111111111111112
18277,11,8,21,11,11,1.0
18278,18,3,17,14,13,1.0769230769230769
18279,9,9,21,9,9,1.0
18280,15,11,20,15,13,1.1538461538461537
18281,5,13,17,5,5,1.0
18282,6,2,23,6,6,1.0
18283,14,2,18,14,13,1.0769230769230769
18284,8,14,20,8,8,1.0
18285,11,11,24,11,11,1.0
18286,5,10,17,5,5,1.0
18287,18,2,21,17,16,1.0625
18288,3,9,25,3,3,1.0
18289,9,8,14,9,9,1.0
18290,4,6,18,4,4,1.0
18291,9,9,24,9,9,1.0
18292,6,2,19,6,6,1.0
18293,18,14,23,16,15,1.0666666666666667
18294,10,7,24,10,10,1.0
18295,10,3,25,10,10,1.0
18296,18,12,24,17,15,1.1333333333333333
18297,25,6,17,17,16,1.0625
18298,2,13,18,2,2,1.0
18299,22,9,21,18,17,1.0588235294117647
18300,7,13,16,7,7,1.0
18301,18,4,26,18,18,1.0
18302,26,5,23,19,18,1.0555555555555556
18303,11,12,17,11,11,1.0
18304,9,8,22,9,9,1.0
18305,8,5,22,8,8,1.0
18306,2,3,14,2,2,1.0
18307,18,15,19,13,12,1.0833333333333333
18308,9,4,26,9,9,1.0
18309,4,14,12,4,4,1.0
18310,16,4,13,11,10,1.1
18311,20,8,15,14,14,1.0
18312,16,4,22,16,16,1.0
18313,24,4,10,10,10,1.0
18314,22,12,13,11,10,1.1
18315,6,4,12,6,6,1.0
18316,2,6,12,2,2,1.0
18317,6,15,22,6,6,1.0
18318,1,3,23,1,1,1.0
18319,3,7,18,3,3,1.0
18320,3,3,14,3,3,1.0
18321,14,9,21,14,14,1.0
18322,6,14,20,6,6,1.0
18323,12,5,19,12,12,1.0
18324,15,5,26,15,15,1.0
18325,6,4,17,6,6,1.0
18326,13,7,21,13,13,1.0
18327,4,11,18,4,4,1.0
18328,15,4,18,15,15,1.0
18329,5,15,26,5,5,1.0
18330,1,6,21,1,1,1.0
18331,24,12,17,16,14,1.1428571428571428
18332,22,3,21,19,18,1.0555555555555556
18333,10,9,23,10,10,1.0
18334,8,4,24,8,8,1.0
18335,8,4,11,8,8,1.0
18336,13,9,14,11,11,1.0
18337,9,10,22,9,9,1.0
18338,22,14,17,15,14,1.0714285714285714
18339,15,15,12,9,8,1.125
18340,24,8,12,12,12,1.0
18341,3,10,11,3,3,1.0
18342,20,7,19,16,16,1.0
18343,16,2,10,10,9,1.1111111111111112
18344,6,5,23,6,6,1.0
18345,8,8,10,7,7,1.0
18346,2,7,13,2,2,1.0
18347,7,10,23,7,7,1.0
18348,20,3,24,18,18,1.0
18349,18,11,14,13,12,1.0833333333333333
18350,24,9,13,13,12,1.0833333333333333
18351,5,10,16,5,5,1.0
18352,16,14,19,15,15,1.0
18353,8,10,17,8,8,1.0
18354,10,9,12,9,8,1.125
18355,24,12,25,18,17,1.0588235294117647
18356,21,10,13,13,12,1.0833333333333333
18357,10,7,25,10,10,1.0
18358,12,2,14,11,10,1.1
18359,26,2,24,21,21,1.0
18360,1,9,12,1,1,1.0
18361,23,13,19,16,14,1.1428571428571428
18362,9,13,24,9,9,1.0
18363,26,10,22,20,19,1.0526315789473684
18364,7,10,22,7,7,1.0
18365,15,7,24,15,15,1.0
18366,14,12,15,11,11,1.0
18367,12,13,14,11,9,1.2222222222222223
18368,15,8,20,14,13,1.0769230769230769
18369,5,13,19,5,5,1.0
18370,22,14,23,19,18,1.0555555555555556
18371,8,2,24,8,8,1.0
18372,26,5,24,22,21,1.0476190476190477
18373,16,11,26,16,16,1.0
18374,18,11,22,17,16,1.0625
18375,24,11,25,19,18,1.0555555555555556
18376,22,12,10,10,10,1.0
18377,4,2,19,4,4,1.0
18378,26,3,22,20,18,1.1111111111111112
18379,8,2,10,8,8,1.0
18380,17,6,25,17,17,1.0
18381,15,15,18,14,12,1.1666666666666667
18382,11,9,22,11,11,1.0
18383,8,12,16,8,8,1.0
18384,17,2,17,16,15,1.0666666666666667
18385,14,12,10,8,8,1.0
18386,10,6,18,10,10,1.0
18387,8,12,13,7,7,1.0
18388,15,10,22,15,15,1.0
18389,12,3,20,12,12,1.0
18390,11,6,16,10,9,1.1111111111111112
18391,7,10,19,7,7,1.0
18392,2,2,11,2,2,1.0
18393,13,7,14,10,9,1.1111111111111112
18394,19,15,26,19,19,1.0
18395,14,3,12,12,11,1.0909090909090908
18396,22,12,11,11,11,1.0
18397,10,12,25,10,10,1.0
18398,16,15,15,11,10,1.1
18399,25,4,17,16,15,1.0666666666666667
18400,14,6,26,14,14,1.0
18401,2,11,18,2,2,1.0
18402,6,9,20,6,6,1.0
18403,11,15,21,11,11,1.0
18404,2,9,17,2,2,1.0
18405,7,15,16,7,7,1.0
18406,25,12,18,18,17,1.0588235294117647
18407,22,8,25,20,19,1.0526315789473684
18408,21,3,17,17,16,1.0625
18409,5,12,10,5,5,1.0
18410,3,6,21,3,3,1.0
18411,20,8,11,11,11,1.0
18412,23,6,21,20,19,1.0526315789473684
18413,19,10,26,18,17,1.0588235294117647
18414,13,8,22,13,13,1.0
18415,21,5,26,20,18,1.1111111111111112
18416,19,9,16,14,14,1.0
18417,20,8,11,10,9,1.1111111111111112
18418,10,14,14,10,9,1.1111111111111112
18419,12,10,25,12,12,1.0
18420,25,10,20,17,16,1.0625
18421,5,8,13,5,5,1.0
18422,26,8,17,17,16,1.0625
18423,5,15,16,5,5,1.0
18424,18,6,15,15,15,1.0
18425,19,10,23,17,16,1.0625
18426,16,3,20,16,15,1.0666666666666667
18427,1,13,25,1,1,1.0
18428,20,8,26,18,17,1.0588235294117647
18429,8,5,14,8,8,1.0
18430,11,6,11,8,8,1.0
18431,16,12,13,10,9,1.1111111111111112
18432,12,8,13,11,10,1.1
18433,20,8,24,19,17,1.1176470588235294
18434,13,3,25,13,13,1.0
18435,26,3,17,17,16,1.0625
18436,23,5,21,19,18,1.0555555555555556
18437,3,15,18,3,3,1.0
18438,23,7,26,21,20,1.05
18439,19,7,12,12,12,1.0
18440,6,15,11,6,6,1.0
18441,10,7,12,10,8,1.25
18442,9,11,22,9,9,1.0
18443,5,5,20,5,5,1.0
18444,7,2,20,7,7,1.0
18445,12,3,18,12,12,1.0
18446,16,14,11,10,8,1.25
18447,23,8,12,12,12,1.0
18448,9,7,17,9,9,1.0
18449,6,11,20,6,6,1.0
18450,17,4,12,12,10,1.2
18451,16,2,20,16,16,1.0
18452,18,12,12,11,11,1.0
18453,22,8,22,19,18,1.0555555555555556
18454,8,10,18,8,8,1.0
18455,16,8,17,14,13,1.0769230769230769
18456,15,2,25,15,15,1.0
18457,12,12,17,11,10,1.1
18458,19,6,19,16,16,1.0
18459,15,12,15,13,10,1.3
18460,7,9,17,7,7,1.0
18461,1,13,11,1,1,1.0
18462,26,12,22,19,18,1.0555555555555556
18463,16,15,11,10,9,1.1111111111111112
18464,5,4,22,5,5,1.0
18465,9,2,22,9,9,1.0
18466,1,13,25,1,1,1.0
18467,12,8,18,12,12,1.0
18468,23,8,16,16,15,1.0666666666666667
18469,7,13,19,7,7,1.0
18470,9,10,26,9,9,1.0
18471,5,8,22,5,5,1.0
18472,8,5,19,8,8,1.0
18473,11,15,21,11,11,1.0
18474,5,14,10,5,5,1.0
18475,24,14,22,14,13,1.0769230769230769
18476,25,11,24,20,18,1.1111111111111112
18477,7,7,14,7,7,1.0
18478,7,6,25,7,7,1.0
18479,8,14,10,7,6,1.1666666666666667
18480,19,15,20,15,13,1.1538461538461537
18481,8,12,21,8,8,1.0
18482,24,3,14,13,13,1.0
18483,2,12,16,2,2,1.0
18484,21,9,15,13,12,1.0833333333333333
18485,19,11,16,12,11,1.0909090909090908
18486,3,5,21,3,3,1.0
18487,16,8,13,10,10,1.0
18488,3,4,10,3,3,1.0
18489,9,15,24,9,9,1.0
18490,11,15,25,11,11,1.0
18491,5,4,15,5,5,1.0
18492,3,9,10,3,3,1.0
18493,25,9,17,16,15,1.0666666666666667
18494,12,3,15,12,10,1.2
18495,3,6,10,3,3,1.0
18496,1,4,21,1,1,1.0
18497,20,6,26,20,20,1.0
18498,9,10,11,7,7,1.0
18499,16,5,22,16,16,1.0
18500,4,8,19,4,4,1.0
18501,18,15,16,12,10,1.2
18502,8,3,26,8,8,1.0
18503,25,12,24,19,18,1.0555555555555556
18504,7,5,11,7,7,1.0
18505,9,9,20,9,9,1.0
18506,11,3,11,9,9,1.0
18507,13,13,21,13,13,1.0
18508,20,6,16,16,15,1.0666666666666667
18509,1,11,14,1,1,1.0
18510,16,11,18,16,13,1.2307692307692308
18511,2,6,10,2,2,1.0
18512,15,8,15,12,11,1.0909090909090908
18513,5,11,10,5,5,1.0
18514,1,9,23,1,1,1.0
18515,17,3,13,13,12,1.0833333333333333
18516,5,4,23,5,5,1.0
18517,2,4,25,2,2,1.0
18518,8,4,17,8,8,1.0
18519,20,4,19,16,15,1.0666666666666667
18520,2,12,23,2,2,1.0
18521,16,6,24,16,16,1.0
18522,9,11,24,9,9,1.0
18523,16,10,19,14,12,1.1666666666666667
18524,16,8,26,16,16,1.0
18525,2,7,10,2,2,1.0
18526,25,15,14,14,13,1.0769230769230769
18527,10,6,20,10,10,1.0
18528,24,14,18,18,16,1.125
18529,17,14,13,11,10,1.1
18530,4,13,14,4,4,1.0
18531,25,4,13,13,13,1.0
18532,5,9,24,5,5,1.0
18533,9,11,18,9,9,1.0
18534,21,6,11,11,11,1.0
18535,3,15,20,3,3,1.0
18536,24,9,11,11,11,1.0
18537,20,6,15,15,15,1.0
18538,3,11,14,3,3,1.0
18539,1,14,19,1,1,1.0
18540,8,5,14,8,8,1.0
18541,11,2,14,11,11,1.0
18542,19,15,26,19,18,1.0555555555555556
18543,26,15,10,10,10,1.0
18544,23,8,26,20,19,1.0526315789473684
18545,18,11,10,9,8,1.125
18546,22,3,13,13,13,1.0
18547,19,13,16,14,12,1.1666666666666667
18548,19,13,26,19,18,1.0555555555555556
18549,21,9,22,17,17,1.0
18550,12,15,14,9,9,1.0
18551,2,10,19,2,2,1.0
18552,23,11,14,13,12,1.0833333333333333
18553,7,14,15,7,7,1.0
18554,21,6,13,12,12,1.0
18555,20,13,26,16,16,1.0
18556,14,2,17,12,11,1.0909090909090908
18557,11,7,20,11,11,1.0
18558,13,4,13,10,9,1.1111111111111112
18559,20,3,15,14,13,1.0769230769230769
18560,12,4,25,12,12,1.0
18561,25,14,24,20,18,1.1111111111111112
18562,16,8,26,16,16,1.0
18563,6,4,25,6,6,1.0
18564,16,6,11,10,10,1.0
18565,17,2,21,16,15,1.0666666666666667
18566,21,3,16,15,15,1.0
18567,18,5,21,17,16,1.0625
18568,11,6,25,11,11,1.0
18569,6,6,23,6,6,1.0
18570,12,6,16,12,11,1.0909090909090908
18571,7,15,18,7,7,1.0
18572,16,3,12,12,11,1.0909090909090908
18573,11,9,11,8,7,1.1428571428571428
18574,16,2,12,12,11,1.0909090909090908
18575,24,4,10,10,10,1.0
18576,8,15,23,8,8,1.0
18577,4,14,10,4,4,1.0
18578,26,2,24,23,21,1.0952380952380953
18579,16,6,19,14,12,1.1666666666666667
18580,8,2,15,8,8,1.0
18581,26,7,16,16,16,1.0
18582,12,4,22,12,12,1.0
18583,1,10,25,1,1,1.0
18584,9,9,15,9,8,1.125
18585,22,9,17,16,15,1.0666666666666667
18586,23,6,25,22,22,1.0
18587,26,4,21,21,20,1.05
18588,11,11,24,11,11,1.0
18589,21,10,15,15,13,1.1538461538461537
18590,16,9,20,13,13,1.0
18591,3,11,18,3,3,1.0
18592,12,12,19,12,11,1.0909090909090908
18593,22,3,25,20,18,1.1111111111111112
18594,18,5,11,11,11,1.0
18595,8,3,22,8,8,1.0
18596,25,15,23,20,20,1.0
18597,9,9,25,9,9,1.0
18598,1,4,20,1,1,1.0
18599,5,8,15,5,5,1.0
18600,7,8,16,7,7,1.0
18601,16,10,13,10,10,1.0
18602,6,15,25,6,6,1.0
18603,6,13,13,6,6,1.0
18604,15,3,15,11,10,1.1
18605,9,9,16,9,9,1.0
18606,2,10,14,2,2,1.0
18607,7,14,11,6,6,1.0
18608,19,15,24,16,14,1.1428571428571428
18609,3,8,16,3,3,1.0
18610,9,2,15,9,9,1.0
18611,20,15,19,16,15,1.0666666666666667
18612,25,2,12,12,12,1.0
18613,16,14,14,10,10,1.0
18614,9,14,13,9,9,1.0
18615,23,14,23,20,18,1.1111111111111112
18616,10,7,16,10,10,1.0
18617,23,12,14,14,13,1.0769230769230769
18618,10,10,25,10,10,1.0
18619,7,2,11,7,7,1.0
18620,25,14,11,11,10,1.1
18621,15,6,19,15,14,1.0714285714285714
18622,12,7,21,12,12,1.0
18623,16,9,11,10,9,1.1111111111111112
18624,20,5,18,16,16,1.0
18625,11,2,14,11,11,1.0
18626,9,5,13,9,9,1.0
18627,12,10,22,12,12,1.0
18628,9,14,25,9,9,1.0
18629,18,7,20,16,15,1.0666666666666667
18630,25,2,10,10,10,1.0
18631,7,2,16,7,7,1.0
18632,10,2,23,10,10,1.0
18633,24,13,13,13,11,1.1818181818181819
18634,11,4,10,10,9,1.1111111111111112
18635,6,14,11,6,6,1.0
18636,14,15,23,14,14,1.0
18637,13,9,11,10,10,1.0
18638,13,12,15,11,10,1.1
18639,19,6,11,11,11,1.0
18640,7,12,23,7,7,1.0
18641,12,8,23,12,12,1.0
18642,14,3,23,14,14,1.0
18643,5,11,12,5,5,1.0
18644,9,11,17,9,9,1.0
18645,8,11,26,8,8,1.0
18646,9,8,10,7,6,1.1666666666666667
18647,21,2,17,16,16,1.0
18648,6,11,20,6,6,1.0
18649,19,5,20,18,17,1.0588235294117647
18650,11,13,17,10,9,1.1111111111111112
18651,3,14,12,3,3,1.0
18652,6,11,25,6,6,1.0
18653,21,3,13,13,11,1.1818181818181819
18654,10,4,13,10,10,1.0
18655,21,7,21,17,15,1.1333333333333333
18656,9,3,19,9,9,1.0
18657,11,2,19,11,11,1.0
18658,10,2,14,10,9,1.1111111111111112
18659,14,9,13,12,11,1.0909090909090908
18660,16,11,25,16,16,1.0
18661,1,11,16,1,1,1.0
18662,15,12,19,14,13,1.0769230769230769
18663,9,4,25,9,9,1.0
18664,22,15,26,20,18,1.1111111111111112
18665,17,4,12,12,10,1.2
18666,18,6,22,18,17,1.0588235294117647
18667,5,6,19,5,5,1.0
18668,24,5,16,16,15,1.0666666666666667
18669,6,6,20,6,6,1.0
18670,3,2,25,3,3,1.0
18671,16,7,13,12,11,1.0909090909090908
18672,13,7,26,13,13,1.0
18673,12,7,25,12,12,1.0
18674,6,8,21,6,6,1.0
18675,3,3,12,3,3,1.0
18676,10,14,19,10,10,1.0
18677,11,7,25,11,11,1.0
18678,13,4,26,13,13,1.0
18679,26,13,18,17,15,1.1333333333333333
18680,20,8,17,15,14,1.0714285714285714
18681,12,4,26,12,12,1.0
18682,8,12,10,7,6,1.1666666666666667
18683,17,11,19,14,12,1.1666666666666667
18684,21,6,12,12,12,1.0
18685,19,15,11,10,9,1.1111111111111112
18686,22,13,18,16,13,1.2307692307692308
18687,3,4,20,3,3,1.0
18688,3,12,22,3,3,1.0
18689,16,5,17,15,15,1.0
18690,18,4,20,16,15,1.0666666666666667
18691,21,14,13,13,12,1.0833333333333333
18692,1,2,24,1,1,1.0
18693,25,6,12,12,12,1.0
18694,16,4,12,12,12,1.0
18695,7,12,25,7,7,1.0
18696,1,14,13,1,1,1.0
18697,22,12,11,10,9,1.1111111111111112
18698,23,8,14,14,14,1.0
18699,15,13,19,14,14,1.0
18700,11,2,26,11,11,1.0
18701,19,5,19,16,16,1.0
18702,5,10,12,5,5,1.0
18703,1,4,20,1,1,1.0
18704,16,4,21,16,16,1.0
18705,16,8,22,16,16,1.0
18706,4,6,17,4,4,1.0
18707,13,5,26,13,13,1.0
18708,22,8,17,16,16,1.0
18709,10,6,21,10,10,1.0
18710,25,13,17,16,15,1.0666666666666667
18711,5,2,25,5,5,1.0
18712,14,4,16,12,11,1.0909090909090908
18713,14,5,12,11,10,1.1
18714,9,15,14,9,9,1.0
18715,10,5,11,10,9,1.1111111111111112
18716,21,5,25,21,21,1.0
18717,1,9,17,1,1,1.0
18718,6,3,23,6,6,1.0
18719,18,10,16,13,13,1.0
18720,17,15,26,17,17,1.0
18721,23,14,25,20,19,1.0526315789473684
18722,8,6,25,8,8,1.0
18723,25,3,14,14,12,1.1666666666666667
18724,26,12,21,19,18,1.0555555555555556
18725,20,4,18,14,13,1.0769230769230769
18726,22,9,26,20,20,1.0
18727,18,14,11,11,9,1.2222222222222223
18728,17,8,15,14,14,1.0
18729,13,9,22,13,13,1.0
18730,22,4,25,22,21,1.0476190476190477
18731,6,9,24,6,6,1.0
18732,5,2,14,5,5,1.0
18733,20,15,18,12,11,1.0909090909090908
18734,19,9,21,16,14,1.1428571428571428
18735,22,7,16,14,12,1.1666666666666667
18736,22,5,17,15,15,1.0
18737,19,12,26,18,17,1.0588235294117647
18738,7,3,16,7,7,1.0
18739,4,4,23,4,4,1.0
18740,26,5,11,11,11,1.0
18741,24,14,12,11,10,1.1
18742,10,3,26,10,10,1.0
18743,11,15,21,11,11,1.0
18744,23,11,17,16,15,1.0666666666666667
18745,12,11,13,10,10,1.0
18746,12,5,20,12,11,1.0909090909090908
18747,15,12,21,15,15,1.0
18748,19,14,26,19,18,1.0555555555555556
18749,15,3,18,14,13,1.0769230769230769
18750,17,15,16,12,10,1.2
18751,2,12,26,2,2,1.0
18752,13,2,11,11,10,1.1
18753,13,15,10,7,7,1.0
18754,22,5,11,11,11,1.0
18755,7,2,18,7,7,1.0
18756,20,8,15,15,13,1.1538461538461537
18757,2,12,16,2,2,1.0
18758,26,6,12,12,11,1.0909090909090908
18759,12,13,16,11,11,1.0
18760,23,6,10,10,10,1.0
18761,16,15,11,10,9,1.1111111111111112
18762,24,10,19,18,18,1.0
18763,1,15,21,1,1,1.0
18764,5,10,10,5,5,1.0
18765,26,8,22,21,20,1.05
18766,14,14,16,11,10,1.1
18767,19,4,20,17,15,1.1333333333333333
18768,7,4,25,7,7,1.0
18769,8,14,16,8,8,1.0
18770,18,10,19,15,14,1.0714285714285714
18771,10,6,21,10,10,1.0
18772,25,6,20,20,19,1.0526315789473684
18773,4,10,11,4,4,1.0
18774,25,11,20,20,19,1.0526315789473684
18775,14,11,26,14,14,1.0
18776,23,10,25,20,19,1.0526315789473684
18777,4,6,16,4,4,1.0
18778,13,10,25,13,13,1.0
18779,2,11,18,2,2,1.0
18780,18,4,17,15,15,1.0
18781,6,15,18,6,6,1.0
18782,21,13,23,16,16,1.0
18783,17,7,10,9,8,1.125
18784,15,3,26,15,15,1.0
18785,5,13,24,5,5,1.0
18786,23,5,15,15,14,1.0714285714285714
18787,11,11,14,10,10,1.0
18788,6,6,22,6,6,1.0
18789,5,2,18,5,5,1.0
18790,13,12,17,12,10,1.2
18791,4,8,10,4,4,1.0
18792,22,9,20,17,16,1.0625
18793,20,3,18,17,15,1.1333333333333333
18794,14,5,10,10,10,1.0
18795,22,10,14,14,12,1.1666666666666667
18796,11,11,24,11,11,1.0
18797,23,6,20,19,18,1.0555555555555556
18798,7,9,19,7,7,1.0
18799,2,13,10,2,2,1.0
18800,23,10,24,20,20,1.0
18801,2,2,23,2,2,1.0
18802,8,4,14,8,8,1.0
18803,8,13,12,7,6,1.1666666666666667
18804,3,2,17,3,3,1.0
18805,22,3,24,20,19,1.0526315789473684
18806,5,2,14,5,5,1.0
18807,11,6,16,11,11,1.0
18808,8,7,20,8,8,1.0
18809,13,11,18,13,13,1.0
18810,14,13,14,10,9,1.1111111111111112
18811,8,9,16,8,8,1.0
18812,9,3,10,8,7,1.1428571428571428
18813,19,9,20,15,14,1.0714285714285714
18814,18,10,17,14,13,1.0769230769230769
18815,19,9,20,15,14,1.0714285714285714
18816,11,4,18,11,11,1.0
18817,13,12,22,13,13,1.0
18818,3,11,12,3,3,1.0
18819,14,10,25,14,14,1.0
18820,8,6,10,7,6,1.1666666666666667
18821,14,12,16,11,11,1.0
18822,17,5,14,12,10,1.2
18823,2,3,12,2,2,1.0
18824,4,6,12,4,4,1.0
18825,3,10,21,3,3,1.0
18826,15,6,14,13,12,1.0833333333333333
18827,4,9,16,4,4,1.0
18828,5,12,26,5,5,1.0
18829,3,3,11,3,3,1.0
